4416
35,940,1221,1672,1728,2439
35,1078,1254,1380,1761,2439
36,782,1128,1430,1561,1762
36,525,936,1430,1715,2279
36,1087,1231,1738,2440,2507
36,761,1048,1350,1673,2507
36,941,1222,1673,1729,2440
36,1079,1255,1381,1762,2440
37,783,1129,1431,1562,1763
37,526,937,1431,1716,2280
37,762,1049,1351,1674,2508
37,1088,1232,1739,2441,2508
37,942,1223,1674,1730,2441
37,1080,1256,1382,1763,2441
38,784,1130,1432,1563,1764
38,527,938,1432,1717,2281
38,763,1050,1352,1675,2509
38,1089,1233,1740,2442,2509
38,943,1224,1675,1731,2442
38,1081,1257,1383,1764,2442
39,528,939,1433,1718,2282
39,785,1131,1433,1564,1765
39,764,1051,1353,1676,2510
39,1090,1234,1741,2443,2510
39,944,1225,1676,1732,2443
39,1082,1258,1384,1765,2443
40,786,1132,1434,1565,1766
40,529,940,1434,1719,2283
40,765,1052,1354,1677,2511
40,1091,1235,1742,2444,2511
40,945,1226,1677,1733,2444
40,1083,1259,1385,1766,2444
41,530,941,1435,1720,2284
41,787,1133,1435,1566,1767
41,766,1053,1355,1678,2512
41,1092,1236,1743,2445,2512
41,946,1227,1678,1734,2445
41,1084,1260,1386,1767,2445
42,788,1134,1436,1567,1768
42,531,942,1436,1721,2285
42,767,1054,1356,1679,2513
42,1093,1237,1744,2446,2513
42,947,1228,1679,1735,2446
42,1085,1261,1387,1768,2446
43,789,1135,1437,1568,1769
43,532,943,1437,1722,2286
43,1094,1238,1745,2447,2514
43,576,1055,1357,1680,2514
43,948,1229,1680,1736,2447
43,1086,1262,1388,1769,2447
44,790,1136,1438,1569,1770
44,533,944,1438,1723,2287
44,1095,1239,1746,2448,2515
44,577,1056,1358,1681,2515
44,949,1230,1681,1737,2448
44,1087,1263,1389,1770,2448
45,791,1137,1439,1570,1771
45,534,945,1439,1724,2288
45,1096,1240,1747,2449,2516
45,578,1057,1359,1682,2516
45,950,1231,1682,1738,2449
45,1088,1264,1390,1771,2449
46,1097,1241,1748,2450,2517
46,579,1058,1360,1683,2517
46,951,1232,1683,1739,2450
46,1089,1265,1391,1772,2450
46,535,946,1440,1725,2289
46,792,1138,1440,1571,1772
47,1098,1242,1749,2451,2518
47,580,1059,1361,1684,2518
47,952,1233,1684,1740,2451
47,1090,1266,1392,1773,2451
47,536,947,1441,1726,2290
47,793,1139,1441,1572,1773
48,1099,1243,1750,2452,2519
48,581,1060,1362,1685,2519
48,953,1234,1685,1741,2452
48,1091,1267,1393,1774,2452
48,537,948,1442,1727,2291
48,794,1140,1442,1573,1774
49,1100,1244,1751,2453,2520
49,582,1061,1363,1686,2520
49,954,1235,1686,1742,2453
49,1092,1268,1394,1775,2453
49,538,949,1443,1536,2292
49,795,1141,1443,1574,1775
50,1101,1245,1752,2454,2521
50,583,1062,1364,1687,2521
50,955,1236,1687,1743,2454
50,1093,1269,1395,1776,2454
50,539,950,1444,1537,2293
50,796,1142,1444,1575,1776
51,1102,1246,1753,2455,2522
51,584,1063,1365,1688,2522
51,956,1237,1688,1744,2455
51,1094,1270,1396,1777,2455
51,540,951,1445,1538,2294
51,797,1143,1445,1576,1777
52,1103,1247,1754,2456,2523
52,585,1064,1366,1689,2523
52,957,1238,1689,1745,2456
52,1095,1271,1397,1778,2456
52,541,952,1446,1539,2295
52,798,1144,1446,1577,1778
53,1104,1248,1755,2457,2524
53,586,1065,1367,1690,2524
53,958,1239,1690,1746,2457
53,1096,1272,1398,1779,2457
53,542,953,1447,1540,2296
53,799,1145,1447,1578,1779
54,1105,1249,1756,2458,2525
54,587,1066,1368,1691,2525
54,959,1240,1691,1747,2458
54,1097,1273,1399,1780,2458
54,543,954,1448,1541,2297
54,800,1146,1448,1579,1780
55,1106,1250,1757,2459,2526
55,588,1067,1369,1692,2526
55,768,1241,1692,1748,2459
55,1098,1274,1400,1781,2459
55,544,955,1449,1542,2298
55,801,1147,1449,1580,1781
56,1107,1251,1758,2460,2527
56,589,1068,1370,1693,2527
56,769,1242,1693,1749,2460
56,1099,1275,1401,1782,2460
56,545,956,1450,1543,2299
56,802,1148,1450,1581,1782
57,770,1243,1694,1750,2461
57,590,1069,1371,1694,2528
57,1100,1276,1402,1783,2461
57,1108,1252,1759,2461,2528
57,546,957,1451,1544,2300
57,803,1149,1451,1582,1783
58,771,1244,1695,1751,2462
58,591,1070,1372,1695,2529
58,1101,1277,1403,1784,2462
58,1109,1253,1760,2462,2529
58,547,958,1452,1545,2301
58,804,1150,1452,1583,1784
59,1102,1278,1404,1785,2463
59,1110,1254,1761,2463,2530
59,772,1245,1696,1752,2463
59,548,959,1453,1546,2302
59,805,1151,1453,1584,1785
59,592,1071,1373,1696,2530
60,549,768,1454,1547,2303
60,1103,1279,1405,1786,2464
60,806,960,1454,1585,1786
60,1111,1255,1762,2464,2531
60,593,1072,1374,1697,2531
60,773,1246,1697,1753,2464
61,807,961,1455,1586,1787
61,1104,1280,1406,1787,2465
61,550,769,1455,1548,2112
61,1112,1256,1763,2465,2532
61,594,1073,1375,1698,2532
61,774,1247,1698,1754,2465
62,808,962,1456,1587,1788
62,1105,1281,1407,1788,2466
62,551,770,1456,1549,2113
62,1113,1257,1764,2466,2533
62,595,1074,1376,1699,2533
62,775,1248,1699,1755,2466
63,809,963,1457,1588,1789
63,1106,1282,1408,1789,2467
63,552,771,1457,1550,2114
63,1114,1258,1765,2467,2534
63,596,1075,1377,1700,2534
63,776,1249,1700,1756,2467
64,810,964,1458,1589,1790
64,1107,1283,1409,1790,2468
64,553,772,1458,1551,2115
64,1115,1259,1766,2468,2535
64,597,1076,1378,1701,2535
64,777,1250,1701,1757,2468
65,811,965,1459,1590,1791
65,1108,1284,1410,1791,2469
65,554,773,1459,1552,2116
65,1116,1260,1767,2469,2536
65,598,1077,1379,1702,2536
65,778,1251,1702,1758,2469
66,555,774,1460,1553,2117
66,812,966,1460,1591,1792
66,1117,1261,1768,2470,2537
66,599,1078,1380,1703,2537
66,779,1252,1703,1759,2470
66,1109,1285,1411,1792,2470
67,813,967,1461,1592,1793
67,556,775,1461,1554,2118
67,1118,1262,1769,2471,2538
67,600,1079,1381,1704,2538
67,780,1253,1704,1760,2471
67,1110,1286,1412,1793,2471
68,814,968,1462,1593,1794
68,557,776,1462,1555,2119
68,1119,1263,1770,2472,2539
68,601,1080,1382,1705,2539
68,781,1254,1705,1761,2472
68,1111,1287,1413,1794,2472
69,815,969,1463,1594,1795
69,558,777,1463,1556,2120
69,602,1081,1383,1706,2540
69,1120,1264,1771,2473,2540
69,782,1255,1706,1762,2473
69,1112,1288,1414,1795,2473
70,559,778,1464,1557,2121
70,816,970,1464,1595,1796
70,603,1082,1384,1707,2541
70,1121,1265,1772,2474,2541
70,783,1256,1707,1763,2474
70,1113,1289,1415,1796,2474
71,817,971,1465,1596,1797
71,560,779,1465,1558,2122
71,604,1083,1385,1708,2542
71,1122,1266,1773,2475,2542
71,784,1257,1708,1764,2475
71,1114,1290,1416,1797,2475
72,561,780,1466,1559,2123
72,818,972,1466,1597,1798
72,605,1084,1386,1709,2543
72,1123,1267,1774,2476,2543
72,785,1258,1709,1765,2476
72,1115,1291,1417,1798,2476
73,819,973,1467,1598,1799
73,562,781,1467,1560,2124
73,606,1085,1387,1710,2544
73,1124,1268,1775,2477,2544
73,786,1259,1710,1766,2477
73,1116,1292,1418,1799,2477
74,563,782,1468,1561,2125
74,820,974,1468,1599,1800
74,607,1086,1388,1711,2545
74,1125,1269,1776,2478,2545
74,787,1260,1711,1767,2478
74,1117,1293,1419,1800,2478
75,821,975,1469,1600,1801
75,564,783,1469,1562,2126
75,1126,1270,1777,2479,2546
75,608,1087,1389,1712,2546
75,788,1261,1712,1768,2479
75,1118,1294,1420,1801,2479
76,822,976,1470,1601,1802
76,565,784,1470,1563,2127
76,1127,1271,1778,2480,2547
76,609,1088,1390,1713,2547
76,789,1262,1713,1769,2480
76,1119,1295,1421,1802,2480
77,566,785,1471,1564,2128
77,823,977,1471,1602,1803
77,1128,1272,1779,2481,2548
77,610,1089,1391,1714,2548
77,790,1263,1714,1770,2481
77,1120,1296,1422,1803,2481
78,1129,1273,1780,2482,2549
78,611,1090,1392,1715,2549
78,791,1264,1715,1771,2482
78,1121,1297,1423,1804,2482
78,567,786,1472,1565,2129
78,824,978,1472,1603,1804
79,1130,1274,1781,2483,2550
79,612,1091,1393,1716,2550
79,792,1265,1716,1772,2483
79,1122,1298,1424,1805,2483
79,568,787,1473,1566,2130
79,825,979,1473,1604,1805
80,1131,1275,1782,2484,2551
80,613,1092,1394,1717,2551
80,793,1266,1717,1773,2484
80,1123,1299,1425,1806,2484
80,569,788,1474,1567,2131
80,826,980,1474,1605,1806
81,1132,1276,1783,2485,2552
81,614,1093,1395,1718,2552
81,794,1267,1718,1774,2485
81,1124,1300,1426,1807,2485
81,570,789,1475,1568,2132
81,827,981,1475,1606,1807
82,1133,1277,1784,2486,2553
82,615,1094,1396,1719,2553
82,795,1268,1719,1775,2486
82,1125,1301,1427,1808,2486
82,571,790,1476,1569,2133
82,828,982,1476,1607,1808
83,1134,1278,1785,2487,2554
83,616,1095,1397,1720,2554
83,796,1269,1720,1776,2487
83,1126,1302,1428,1809,2487
83,572,791,1477,1570,2134
83,829,983,1477,1608,1809
84,1135,1279,1786,2488,2555
84,617,1096,1398,1721,2555
84,797,1270,1721,1777,2488
84,1127,1303,1429,1810,2488
84,573,792,1478,1571,2135
84,830,984,1478,1609,1810
85,1136,1280,1787,2489,2556
85,618,1097,1399,1722,2556
85,798,1271,1722,1778,2489
85,1128,1304,1430,1811,2489
85,574,793,1479,1572,2136
85,831,985,1479,1610,1811
86,1137,1281,1788,2490,2557
86,619,1098,1400,1723,2557
86,799,1272,1723,1779,2490
86,1129,1305,1431,1812,2490
86,575,794,1480,1573,2137
86,832,986,1480,1611,1812
87,1138,1282,1789,2491,2558
87,620,1099,1401,1724,2558
87,800,1273,1724,1780,2491
87,1130,1306,1432,1813,2491
87,384,795,1481,1574,2138
87,833,987,1481,1612,1813
88,1139,1283,1790,2492,2559
88,621,1100,1402,1725,2559
88,801,1274,1725,1781,2492
88,1131,1307,1433,1814,2492
88,385,796,1482,1575,2139
88,834,988,1482,1613,1814
89,802,1275,1726,1782,2493
89,622,1101,1403,1726,2560
89,1132,1308,1434,1815,2493
89,1140,1284,1791,2493,2560
89,386,797,1483,1576,2140
89,835,989,1483,1614,1815
90,803,1276,1727,1783,2494
90,623,1102,1404,1727,2561
90,1133,1309,1435,1816,2494
90,1141,1285,1792,2494,2561
90,387,798,1484,1577,2141
90,836,990,1484,1615,1816
91,1134,1310,1436,1817,2495
91,1142,1286,1793,2495,2562
91,804,1277,1536,1784,2495
91,388,799,1485,1578,2142
91,837,991,1485,1616,1817
91,624,1103,1405,1536,2562
92,389,800,1486,1579,2143
92,1135,1311,1437,1818,2304
92,838,992,1486,1617,1818
92,1143,1287,1794,2304,2563
92,625,1104,1406,1537,2563
92,805,1278,1537,1785,2304
93,839,993,1487,1618,1819
93,1136,1312,1438,1819,2305
93,390,801,1487,1580,2144
93,1144,1288,1795,2305,2564
93,626,1105,1407,1538,2564
93,806,1279,1538,1786,2305
94,840,994,1488,1619,1820
94,1137,1313,1439,1820,2306
94,391,802,1488,1581,2145
94,1145,1289,1796,2306,2565
94,627,1106,1408,1539,2565
94,807,1280,1539,1787,2306
95,841,995,1489,1620,1821
95,1138,1314,1440,1821,2307
95,392,803,1489,1582,2146
95,1146,1290,1797,2307,2566
95,628,1107,1409,1540,2566
95,808,1281,1540,1788,2307
96,842,996,1490,1621,1822
96,1139,1315,1441,1822,2308
96,393,804,1490,1583,2147
96,1147,1291,1798,2308,2567
96,629,1108,1410,1541,2567
96,809,1282,1541,1789,2308
97,843,997,1491,1622,1823
97,1140,1316,1442,1823,2309
97,394,805,1491,1584,2148
97,1148,1292,1799,2309,2568
97,630,1109,1411,1542,2568
97,810,1283,1542,1790,2309
98,844,998,1492,1623,1824
98,395,806,1492,1585,2149
98,1149,1293,1800,2310,2569
98,631,1110,1412,1543,2569
98,811,1284,1543,1791,2310
98,1141,1317,1443,1824,2310
99,845,999,1493,1624,1825
99,396,807,1493,1586,2150
99,1150,1294,1801,2311,2570
99,632,1111,1413,1544,2570
99,812,1285,1544,1792,2311
99,1142,1318,1444,1825,2311
100,846,1000,1494,1625,1826
100,397,808,1494,1587,2151
100,1151,1295,1802,2312,2571
100,633,1112,1414,1545,2571
100,813,1286,1545,1793,2312
100,1143,1319,1445,1826,2312
101,847,1001,1495,1626,1827
101,398,809,1495,1588,2152
101,634,1113,1415,1546,2572
101,960,1296,1803,2313,2572
101,814,1287,1546,1794,2313
101,1144,1320,1446,1827,2313
102,399,810,1496,1589,2153
102,848,1002,1496,1627,1828
102,635,1114,1416,1547,2573
102,961,1297,1804,2314,2573
102,815,1288,1547,1795,2314
102,1145,1321,1447,1828,2314
103,849,1003,1497,1628,1829
103,400,811,1497,1590,2154
103,636,1115,1417,1548,2574
103,962,1298,1805,2315,2574
103,816,1289,1548,1796,2315
103,1146,1322,1448,1829,2315
104,401,812,1498,1591,2155
104,850,1004,1498,1629,1830
104,637,1116,1418,1549,2575
104,963,1299,1806,2316,2575
104,817,1290,1549,1797,2316
104,1147,1323,1449,1830,2316
105,851,1005,1499,1630,1831
105,402,813,1499,1592,2156
105,638,1117,1419,1550,2576
105,964,1300,1807,2317,2576
105,818,1291,1550,1798,2317
105,1148,1324,1450,1831,2317
106,852,1006,1500,1631,1832
106,403,814,1500,1593,2157
106,639,1118,1420,1551,2577
106,965,1301,1808,2318,2577
106,819,1292,1551,1799,2318
106,1149,1325,1451,1832,2318
107,853,1007,1501,1632,1833
107,404,815,1501,1594,2158
107,966,1302,1809,2319,2578
107,640,1119,1421,1552,2578
107,820,1293,1552,1800,2319
107,1150,1326,1452,1833,2319
108,854,1008,1502,1633,1834
108,405,816,1502,1595,2159
108,967,1303,1810,2320,2579
108,641,1120,1422,1553,2579
108,821,1294,1553,1801,2320
108,1151,1327,1453,1834,2320
109,406,817,1503,1596,2160
109,855,1009,1503,1634,1835
109,968,1304,1811,2321,2580
109,642,1121,1423,1554,2580
109,822,1295,1554,1802,2321
109,960,1328,1454,1835,2321
110,969,1305,1812,2322,2581
110,643,1122,1424,1555,2581
110,823,1296,1555,1803,2322
110,961,1329,1455,1836,2322
110,407,818,1504,1597,2161
110,856,1010,1504,1635,1836
111,970,1306,1813,2323,2582
111,644,1123,1425,1556,2582
111,824,1297,1556,1804,2323
111,962,1330,1456,1837,2323
111,408,819,1505,1598,2162
111,857,1011,1505,1636,1837
112,971,1307,1814,2324,2583
112,645,1124,1426,1557,2583
112,825,1298,1557,1805,2324
112,963,1331,1457,1838,2324
112,409,820,1506,1599,2163
112,858,1012,1506,1637,1838
113,972,1308,1815,2325,2584
113,646,1125,1427,1558,2584
113,826,1299,1558,1806,2325
113,964,1332,1458,1839,2325
113,410,821,1507,1600,2164
113,859,1013,1507,1638,1839
114,973,1309,1816,2326,2585
114,647,1126,1428,1559,2585
114,827,1300,1559,1807,2326
114,965,1333,1459,1840,2326
114,411,822,1508,1601,2165
114,860,1014,1508,1639,1840
115,974,1310,1817,2327,2586
115,648,1127,1429,1560,2586
115,828,1301,1560,1808,2327
115,966,1334,1460,1841,2327
115,412,823,1509,1602,2166
115,861,1015,1509,1640,1841
116,975,1311,1818,2328,2587
116,649,1128,1430,1561,2587
116,829,1302,1561,1809,2328
116,967,1335,1461,1842,2328
116,413,824,1510,1603,2167
116,862,1016,1510,1641,1842
117,976,1312,1819,2329,2588
117,650,1129,1431,1562,2588
117,830,1303,1562,1810,2329
117,968,1336,1462,1843,2329
117,414,825,1511,1604,2168
117,863,1017,1511,1642,1843
118,977,1313,1820,2330,2589
118,651,1130,1432,1563,2589
118,831,1304,1563,1811,2330
118,969,1337,1463,1844,2330
118,415,826,1512,1605,2169
118,864,1018,1512,1643,1844
119,978,1314,1821,2331,2590
119,652,1131,1433,1564,2590
119,832,1305,1564,1812,2331
119,970,1338,1464,1845,2331
119,416,827,1513,1606,2170
119,865,1019,1513,1644,1845
120,979,1315,1822,2332,2591
120,653,1132,1434,1565,2591
120,833,1306,1565,1813,2332
120,971,1339,1465,1846,2332
120,417,828,1514,1607,2171
120,866,1020,1514,1645,1846
121,834,1307,1566,1814,2333
121,654,1133,1435,1566,2592
121,972,1340,1466,1847,2333
121,980,1316,1823,2333,2592
121,418,829,1515,1608,2172
121,867,1021,1515,1646,1847
122,835,1308,1567,1815,2334
122,655,1134,1436,1567,2593
122,973,1341,1467,1848,2334
122,981,1317,1824,2334,2593
122,419,830,1516,1609,2173
122,868,1022,1516,1647,1848
123,974,1342,1468,1849,2335
123,982,1318,1825,2335,2594
123,836,1309,1568,1816,2335
123,420,831,1517,1610,2174
123,869,1023,1517,1648,1849
123,656,1135,1437,1568,2594
124,421,832,1518,1611,2175
124,975,1343,1469,1850,2336
124,870,1024,1518,1649,1850
124,983,1319,1826,2336,2595
124,657,1136,1438,1569,2595
124,837,1310,1569,1817,2336
125,871,1025,1519,1650,1851
125,976,1152,1470,1851,2337
125,422,833,1519,1612,2176
125,984,1320,1827,2337,2596
125,658,1137,1439,1570,2596
125,838,1311,1570,1818,2337
126,872,1026,1520,1651,1852
126,977,1153,1471,1852,2338
126,423,834,1520,1613,2177
126,985,1321,1828,2338,2597
126,659,1138,1440,1571,2597
126,839,1312,1571,1819,2338
127,873,1027,1521,1652,1853
127,978,1154,1472,1853,2339
127,424,835,1521,1614,2178
127,986,1322,1829,2339,2598
127,660,1139,1441,1572,2598
127,840,1313,1572,1820,2339
128,874,1028,1522,1653,1854
128,979,1155,1473,1854,2340
128,425,836,1522,1615,2179
128,987,1323,1830,2340,2599
128,661,1140,1442,1573,2599
128,841,1314,1573,1821,2340
129,875,1029,1523,1654,1855
129,980,1156,1474,1855,2341
129,426,837,1523,1616,2180
129,988,1324,1831,2341,2600
129,662,1141,1443,1574,2600
129,842,1315,1574,1822,2341
130,876,1030,1524,1655,1856
130,427,838,1524,1617,2181
130,989,1325,1832,2342,2601
130,663,1142,1444,1575,2601
130,843,1316,1575,1823,2342
130,981,1157,1475,1856,2342
131,877,1031,1525,1656,1857
131,428,839,1525,1618,2182
131,990,1326,1833,2343,2602
131,664,1143,1445,1576,2602
131,844,1317,1576,1824,2343
131,982,1158,1476,1857,2343
132,878,1032,1526,1657,1858
132,429,840,1526,1619,2183
132,991,1327,1834,2344,2603
132,665,1144,1446,1577,2603
132,845,1318,1577,1825,2344
132,983,1159,1477,1858,2344
133,879,1033,1527,1658,1859
133,430,841,1527,1620,2184
133,666,1145,1447,1578,2604
133,992,1328,1835,2345,2604
133,846,1319,1578,1826,2345
133,984,1160,1478,1859,2345
134,431,842,1528,1621,2185
134,880,1034,1528,1659,1860
134,667,1146,1448,1579,2605
134,993,1329,1836,2346,2605
134,847,1320,1579,1827,2346
134,985,1161,1479,1860,2346
135,881,1035,1529,1660,1861
135,432,843,1529,1622,2186
135,668,1147,1449,1580,2606
135,994,1330,1837,2347,2606
135,848,1321,1580,1828,2347
135,986,1162,1480,1861,2347
136,433,844,1530,1623,2187
136,882,1036,1530,1661,1862
136,669,1148,1450,1581,2607
136,995,1331,1838,2348,2607
136,849,1322,1581,1829,2348
136,987,1163,1481,1862,2348
137,883,1037,1531,1662,1863
137,434,845,1531,1624,2188
137,670,1149,1451,1582,2608
137,996,1332,1839,2349,2608
137,850,1323,1582,1830,2349
137,988,1164,1482,1863,2349
138,884,1038,1532,1663,1864
138,435,846,1532,1625,2189
138,671,1150,1452,1583,2609
138,997,1333,1840,2350,2609
138,851,1324,1583,1831,2350
138,989,1165,1483,1864,2350
139,885,1039,1533,1664,1865
139,436,847,1533,1626,2190
139,998,1334,1841,2351,2610
139,672,1151,1453,1584,2610
139,852,1325,1584,1832,2351
139,990,1166,1484,1865,2351
140,886,1040,1534,1665,1866
140,437,848,1534,1627,2191
140,999,1335,1842,2352,2611
140,673,960,1454,1585,2611
140,853,1326,1585,1833,2352
140,991,1167,1485,1866,2352
141,887,1041,1535,1666,1867
141,438,849,1535,1628,2192
141,1000,1336,1843,2353,2612
141,674,961,1455,1586,2612
141,854,1327,1586,1834,2353
141,992,1168,1486,1867,2353
142,1001,1337,1844,2354,2613
142,675,962,1456,1587,2613
142,855,1328,1587,1835,2354
142,993,1169,1487,1868,2354
142,439,850,1344,1629,2193
142,888,1042,1344,1667,1868
143,1002,1338,1845,2355,2614
143,676,963,1457,1588,2614
143,856,1329,1588,1836,2355
143,994,1170,1488,1869,2355
143,440,851,1345,1630,2194
143,889,1043,1345,1668,1869
144,1003,1339,1846,2356,2615
144,677,964,1458,1589,2615
144,857,1330,1589,1837,2356
144,995,1171,1489,1870,2356
144,441,852,1346,1631,2195
144,890,1044,1346,1669,1870
145,1004,1340,1847,2357,2616
145,678,965,1459,1590,2616
145,858,1331,1590,1838,2357
